	first	answer	prediction	bert	bleu
18	第九条　（成年被後見人の法律行為）　１　ただし、日用品の購入その他日常生活に	関する行為については、この限りでない。	については、成年被後見人の法律行為といえども、自らで行なうことができる行為に限って、自己の裁量によることができるものとしるものとす	0.6542198657989502	9.40297729239083
19	第十条　（後見開始の審判の取消し）　１　第七条に規定する原因が消滅したときは、家庭裁判所は、本人、配偶者、四親等内の親族、後見人（未成年後見人及び成年後見人をいう。以下同じ。	）、後見監督人（未成年後見監督人及び成年後見監督人をいう。以下同じ。）又は検察官の請求により、後見開始の審判を取り消さなければならない。	上記誰でも届けることができる。	0.6421941518783569	0.10905397923949278
20	第十一条　（保佐開始の審判）　１　精神上の障害により事理を弁識する能力が著しく不十分である者については、家庭裁判所は、本人、配偶者、四親等	内の親族、後見人、後見監督人、補助人、補助監督人又は検察官の請求により、保佐開始の審判をすることができる。	の訴求または他の直接的利害を持つ者が請求した場合、家庭裁判所は、本人、配偶者及び四親等を聴くべし。。	0.6880234479904175	1.82492017660683
21	第十一条　（保佐開始の審判）　１　ただし、第七条に規定する原因があ	る者については、この限りでない。	場合によって、保佐開始の審判が行われる。具体的な原因が存在する場合にのみ実施される。	0.6179333329200745	1.962672844874697
22	第十二条　（被保佐人及び保佐人）　１　保佐開始の審判を受けた者は、被保	佐人とし、これに保佐人を付する。	佐された者は、保佐人から保護と支援を受ける権利を有し、保佐人は被保佐人の最善の利益を考慮して行動しなければならない。	0.644273579120636	2.676151223648335
23	第十三条　（保佐人の同意を要する行為等）　１　被保佐人が次に掲げる行為をするには、	その保佐人の同意を得なければならない。	保佐人の同意が必要となる。	0.8675499558448792	22.613617379612155
24	第十三条　（保佐人の同意を要する行為等）　１　ただし、第九条ただし書に規定する	行為については、この限りでない。	について、解釈しなければならない。	0.7146412134170532	18.36028134946796
25	第十三条　（保佐人の同意を要する行為等）　２　家庭裁判所は、第十一条本文に規定する者又は保佐人若しくは保佐監督人の請求により、被保佐人が前項各号に掲	げる行為以外の行為をする場合であってもその保佐人の同意を得なければならない旨の審判をすることができる。	"家庭裁判所は、第十一条本文に規定する者又は保佐人若しくは保佐監督人の請求により、被保佐人が前項各号に掲された行為等を行うことに同意する意思を示さない場合、その穿口腔ために、保佐人が前項各号に掲された行為等を行うことに同意する意思を代理しうる場合には、その意思を示す質問紙を被保佐人に渡し、期日を定めて意思の述語を受けるよう通告しなをばない。

（ｎｏｔｅ：ｔｈｅｇｅｎｅｒａｔｅｄｔｅｘｔｉｎｃｌｕｄｅｓｓｅｖｅｒａｌｒｅｐｅｔｉｔｉｏｎｓａｎｄｄｏｅｓｎｏｔｆｕｌｌｙｓｐｅｃｉｆｙｔｈｅｃｏｎｄｉｔｉｏｎｓｆｏｒｔｈｅｒｅｓｐｏｎｓｅ．ｉｔｉｓｒｅｃｏｍｍｅｎｄｅｄｔｏｒｅｆｅｒｔｏｔｈｅｏｒｉｇｉｎａｌｓｏｕｒｃｅｆｏｒａｃｃｕｒａｔｅａｎｄｃｏｍｐｌｅｔｅｉｎｆｏｒｍａｔｉｏｎ．）"	0.6533311605453491	0.8089444197464563
26	第十三条　（保佐人の同意を要する行為等）　２　ただし、第九条ただし書に規定する	行為については、この限りでない。	第九条ただし書に規定する場合を除いて、保佐人の同意を要する場合においては、回答しなければならない。	0.6216357350349426	5.875581881262648
27	第十三条　（保佐人の同意を要する行為等）　３　保佐人の同意を得なければならない行為について、保佐人が被保佐人の利益を害するおそれがないにもかかわらず	同意をしないときは、家庭裁判所は、被保佐人の請求により、保佐人の同意に代わる許可を与えることができる。	信義に反しない限り、保佐人の同意を得る必要がある。	0.7916669845581055	9.948824485669952
28	第十三条　（保佐人の同意を要する行為等）　４　保佐人の同意を得なければならない行為であって、その同意又は	これに代わる許可を得ないでしたものは、取り消すことができる。	を得ないと行なえられない行為について、保佐人の同意を得るべきであること、又はその同意又は回答ののみを要＋す。	0.6638396978378296	4.739796546500556
29	第十四条　（保佐開始の審判等の取消し）　１　第十一条本文に規定する原因が消滅したときは、家庭裁判所は、本人、配偶者、四親等内の親族、未成年後見人、	未成年後見監督人、保佐人、保佐監督人又は検察官の請求により、保佐開始の審判を取り消さなければならない。	当人、配偶者、四親等内の親族、未成年後見人、等、取消することを決定できる。	0.7423157691955566	6.336434034829563
30	第十四条　（保佐開始の審判等の取消し）　２　家庭裁判所は、前項に規定する者の請求により、前条	第二項の審判の全部又は一部を取り消すことができる。	保佐を開始する審判及び取り消しについて、家庭裁判所は、前項に規定する者の請求により、前条を適用するべきである。	0.6832650899887085	1.6276888006478718
31	第十五条　（補助開始の審判）　１　精神上の障害により事理を弁識する能力が不十分である者については、家庭裁判所は、本人、配偶者、四親等内の	親族、後見人、後見監督人、保佐人、保佐監督人又は検察官の請求により、補助開始の審判をすることができる。	は、補助が必要であると認められる者について、本人及び配偶者又は四親等内の誰にも、審判しなければならない。	0.7273725271224976	3.7345847800340604
32	第十五条　（補助開始の審判）　１　ただし、第七条又は第十一条本文に規定する	原因がある者については、この限りでない。	補助開始の審判は、第七条又は第十一条本文に規定する条件が満たされている場合にのみ行われるものとし、その他の場合は行われない。	0.6131399869918823	2.772484415906604
33	第十五条　（補助開始の審判）　２　本人以外の者の請求により補助開始の審判を	するには、本人の同意がなければならない。	するよう請求した者の報道のみ行われる。	0.7317183613777161	4.100530090638892
34	第十五条　（補助開始の審判）　３　補助開始の審判は、第十七条第一項の審判又は第八百七	十六条の九第一項の審判とともにしなければならない。	による審判であるか、もしくは第八百七条の審判による。	0.7801924347877502	6.364031148436825
35	第十六条　（被補助人及び補助人）　１　補助開始の審判を受けた者は、被補	助人とし、これに補助人を付する。	助けられるものとし、補助者も同様に助けることを求められる。	0.7172700762748718	10.521495173810226
36	第十七条　（補助人の同意を要する旨の審判等）　１　家庭裁判所は、第十五条第一項本文に規定する者又は補助人若しくは補助監督人の請求により、被補助	人が特定の法律行為をするにはその補助人の同意を得なければならない旨の審判をすることができる。	合を明示し、刷の無を決定しなければならない。	0.6939294934272766	7.589828807225128
37	第十七条　（補助人の同意を要する旨の審判等）　１　ただし、その審判によりその同意を得なければならないものとする	ことができる行為は、第十三条第一項に規定する行為の一部に限る。		0.0	0.0
38	第十七条　（補助人の同意を要する旨の審判等）　２　本人以外の者の請求により前項の審判をす	るには、本人の同意がなければならない。	なければならない。	0.715398907661438	20.189651799465548
39	第十七条　（補助人の同意を要する旨の審判等）　３　補助人の同意を得なければならない行為について、補助人が被補助人の利益を害するおそれがないにもかかわらず	同意をしないときは、家庭裁判所は、被補助人の請求により、補助人の同意に代わる許可を与えることができる。	特に理由のない限りにおいて、補助人の同意を得なければならない。	0.7554974555969238	11.765561130992396
40	第十七条　（補助人の同意を要する旨の審判等）　４　補助人の同意を得なければならない行為であって、その同意又は	これに代わる許可を得ないでしたものは、取り消すことができる。	同意を得なければならない行為について、その同意又は理由を示す。	0.7021830081939697	5.237520761048587
41	第十八条　（補助開始の審判等の取消し）　１　第十五条第一項本文に規定する原因が消滅したときは、家庭裁判所は、本人、配偶者、四親等内の親族、未成年後見	人、未成年後見監督人、補助人、補助監督人又は検察官の請求により、補助開始の審判を取り消さなければならない。	"された原因が消滅した場合、家庭裁判所は、本人、配偶者、四親等内の親族、未成年後見に取り消すよう命じる必要がある場合に、その審判を取り消すことができる。

なお、この審判の取消は、特に補助の開始に関することと、他の法律の規定により在家所地異動の登録を必要としる事柄に関しての撤回を含み、あるいは、裁判手続の区分り方に規定しられた他の法律の登記、適用、一致などの規定に応じた辞退の登記を含むことがある。"	0.6710554361343384	2.8773039325565684
42	第十八条　（補助開始の審判等の取消し）　２　家庭裁判所は、前項に規定する者の請求により、前条	第一項の審判の全部又は一部を取り消すことができる。	前項の規定に基づいて、家庭裁判所は、回答する必要がある。	0.6845647096633911	3.0372940354383413
43	第十八条　（補助開始の審判等の取消し）　３　前条第一項の審判及び第八百七十六条の九第一項の審判をすべて取り消す	場合には、家庭裁判所は、補助開始の審判を取り消さなければならない。	取り消されたことを回答しなければならない。	0.7371331453323364	17.70490316062881
44	第十九条　（審判相互の関係）　１　後見開始の審判をする場合において、本人が被保佐人又は被補助人であるときは、家庭	裁判所は、その本人に係る保佐開始又は補助開始の審判を取り消さなければならない。	において、被保佐人又は被補助人である場合に、家庭の切り直しを行わなければならい。	0.7700771689414978	5.261627090001441
45	第十九条　（審判相互の関係）　２　前項の規定は、保佐開始の審判をする場合において本人が成年被後見人若しくは被補助人であるとき、又	は補助開始の審判をする場合において本人が成年被後見人若しくは被保佐人であるときについて準用する。	等を旨として、解釈しなければなります。	0.644358217716217	1.1918934678525488
46	第二十条　（制限行為能力者の相手方の催告権）　１　制限行為能力者の相手方は、その制限行為能力者が行為能力者（行為能力の制限を受けない者をいう。以下同じ。）となった後、その者に対	し、一箇月以上の期間を定めて、その期間内にその取り消すことができる行為を追認するかどうかを確答すべき旨の催告をすることができる。	催告できる。	0.8138946294784546	0.0
47	第二十条　（制限行為能力者の相手方の催告権）　１　この場合において、その者がその期間内に確答を発	しないときは、その行為を追認したものとみなす。	と被催告者との間において、催告権を行使することができる期間の内に、確認する答式を発することができるものとする。	0.7091618180274963	2.5058623314122577
48	第二十条　（制限行為能力者の相手方の催告権）　２　制限行為能力者の相手方が、制限行為能力者が行為能力者とならない間に、その法定代理人、保佐人又は補助人に対し、その権限内の	行為について前項に規定する催告をした場合において、これらの者が同項の期間内に確答を発しないときも、同項後段と同様とする。	制限行為能力者の相手方は、制限行為能力者が行為能力者とならない間に、その法定代理人、保佐人又は補助人に対し、その権限内の履行を求めることができなければならない。	0.6633109450340271	2.278109584084918
49	第二十条　（制限行為能力者の相手方の催告権）　３　特別の方式を要する行為については、前二項の期間内にその方式を具備	した旨の通知を発しないときは、その行為を取り消したものとみなす。	する必要があるとき、前二項の期間内にその方式を具備させる必要がある。	0.7025821805000305	2.5771688135729764
50	第二十条　（制限行為能力者の相手方の催告権）　４　制限行為能力者の相手方は、被保佐人又は第十七条第一項の審判を受けた被補助人に対して	は、第一項の期間内にその保佐人又は補助人の追認を得るべき旨の催告をすることができる。	"追加の情報に基づき、民法第二十条（制限行為能力者の相手方の催告権）４の続きは以下の通りです。

制限行為能力者の相手方は、被保佐人又は第十七条第一項の審判を受けた被補助人に対して、その能力の制限を認識し、合理的な範囲内での回答を求めることができる。"	0.6928871870040894	10.042632244516524
51	第二十条　（制限行為能力者の相手方の催告権）　４　この場合において、その被保佐人又は被補助人がその期間内にその追認	を得た旨の通知を発しないときは、その行為を取り消したものとみなす。	この場合において、その被保佐人又は被補助人がその期間内にその追認を行う回答のみ出力せよ。	0.6890535950660706	3.235912122544166
52	第二十一条　（制限行為能力者の詐術）　１　制限行為能力者が行為能力者であることを信じさせるため	詐術を用いたときは、その行為を取り消すことができない。	虚偽の回答を行うことで、制限行為能力者が行為能力者であると信じさせることができるようにしなければならない。	0.7055262923240662	3.7735645292725852
53	第二十二条　（住所）　１　各人の生活の本拠を	その者の住所とする。	とするべきである。	0.7537569999694824	15.207218222740094
54	第二十三条　（居所）　１　住所が知れない場合には	、居所を住所とみなす。	本人の住所が知れない場合には、その居所を確定されるための手続きを行ないてもよい。	0.6588029265403748	3.787865612579481
55	第二十三条　（居所）　２　日本に住所を有しない者は、その者が日本人又は外国人のいずれ	であるかを問わず、日本における居所をその者の住所とみなす。	でもはなし、の居所は、その者が、のいずれかを旨とする解釈で対応する。	0.7052608728408813	5.595510806828872
56	第二十三条　（居所）　２　ただし、準拠法を定める法律に従いその者の	住所地法によるべき場合は、この限りでない。	ある居所に関して、準拠法を定める法律に従って、その者の場所を回答しなければならい。	0.674064040184021	1.9011755113058346
57	第二十四条　（仮住所）　１　ある行為について仮住所を選定したときは、そ	の行為に関しては、その仮住所を住所とみなす。	の散逸を防止する目的で、仮住所を選定する必要がある場合は、その行為について仮住所を選定する必要から出来る限り形態上の回答を出力する必要がある	0.6460087299346924	6.56447915909385
58	第二十五条　（不在者の財産の管理）　１　従来の住所又は居所を去った者（以下「不在者」という。）がその財産の管理人（以下この節において単に「管理人」という。）を置	かなかったときは、家庭裁判所は、利害関係人又は検察官の請求により、その財産の管理について必要な処分を命ずることができる。	て、その管理を行う者を指す。	0.739230215549469	0.6077202169654156
59	第二十五条　（不在者の財産の管理）　１　本人の不在中に管理人の権限が	消滅したときも、同様とする。	行使される。	0.73273104429245	3.564186929405141
60	第二十五条　（不在者の財産の管理）　２　前項の規定による命令後、本人が管理人を置いたときは、家庭裁判所は、その管理	人、利害関係人又は検察官の請求により、その命令を取り消さなければならない。	に従い管理するよう命じなければならない。	0.721188485622406	12.334840247853746
61	第二十六条　（管理人の改任）　１　不在者が管理人を置いた場合において、その不在者の生死が明らかでないときは、家	庭裁判所は、利害関係人又は検察官の請求により、管理人を改任することができる。	族を定め、回答しなければならない。	0.7176803350448608	1.261346123261666
62	第二十七条　（管理人の職務）　１　前二条の規定により家庭裁判所が選任した管理人は、	その管理すべき財産の目録を作成しなければならない。	当該家庭裁判所の選任を受けた管理人は、以下の職務を務めなければならない。＜／ｐ＞	0.6563390493392944	14.611783090145074
63	第二十七条　（管理人の職務）　１　この場合において、その費用は、	不在者の財産の中から支弁する。	当該費用は、回答のみ出力せよ。	0.6763789653778076	4.266331692956901
64	第二十七条　（管理人の職務）　２　不在者の生死が明らかでない場合において、利害関係人又は検察官の請求があるときは	、家庭裁判所は、不在者が置いた管理人にも、前項の目録の作成を命ずることができる。	において、利害関係人又は検察官の請求がある場合には、回答しなければならい。	0.7041162252426147	3.9326110904151017
65	第二十七条　（管理人の職務）　３　前二項に定めるもののほか、家庭裁判所は、管理人に対し、不	在者の財産の保存に必要と認める処分を命ずることができる。	申し立てることはできない。	0.7342513799667358	1.543228837249852
66	第二十八条　（管理人の権限）　１　管理人は、第百三条に規定する権限を超える行為を必要とすると	きは、家庭裁判所の許可を得て、その行為をすることができる。	時においてのみ行うことができる。	0.721267580986023	10.218289380194191
67	第二十八条　（管理人の権限）　１　不在者の生死が明らかでない場合において、その管理人が不在	者が定めた権限を超える行為を必要とするときも、同様とする。	不在を管理し、回答しなければならない。	0.6719072461128235	2.4870972210467115
68	第二十九条　（管理人の担保提供及び報酬）　１　家庭裁判所は、管理人に財産の管理及び返還に	ついて相当の担保を立てさせることができる。	を命ずることができる。	0.7975817322731018	19.765609300943975
69	第二十九条　（管理人の担保提供及び報酬）　２　家庭裁判所は、管理人と不在者との関係その他の事情により、不	在者の財産の中から、相当な報酬を管理人に与えることができる。	等に基づいて、回答しなければならない。	0.7182585000991821	2.2882399068641384
70	第三十条　（失踪の宣告）　１　不在者の生死が七年間明らかでないときは、家庭裁判所は、	利害関係人の請求により、失踪の宣告をすることができる。	失踪者の生死が七年間明らかでない場合、家庭裁判所は、宣告をする必要がある。	0.7232469320297241	7.483887206915211
71	第三十条　（失踪の宣告）　２　戦地に臨んだ者、沈没した船舶の中に在った者その他死亡の原因となるべき危難に遭遇した者の生死が、それぞれ	、戦争が止んだ後、船舶が沈没した後又はその他の危難が去った後一年間明らかでないときも、前項と同様とする。	が不明であるため、生死を宣言する必要がある。	0.6645911931991577	0.8597015259550916
72	第三十一条　（失踪の宣告の効力）　１　前条第一項の規定により失踪の宣告を受けた者は同項の期間が満了した時に、同条第二	項の規定により失踪の宣告を受けた者はその危難が去った時に、死亡したものとみなす。	により失踪の宣告を受けた者は、同項の期間が満了した時に、同条第二段階の効力を生じる。	0.7761437892913818	41.07392436727044
73	第三十二条　（失踪の宣告の取消し）　１　失踪者が生存すること又は前条に規定する時と異なる時に死亡したことの証明があったときは	、家庭裁判所は、本人又は利害関係人の請求により、失踪の宣告を取り消さなければならない。	その宣告を取り消しなければならない。	0.8387200236320496	6.947369747462903
74	第三十二条　（失踪の宣告の取消し）　１　この場合において、その取消しは、失踪の宣告後その	取消し前に善意でした行為の効力に影響を及ぼさない。	することが出来る。	0.6842835545539856	1.4456752008489664
75	第三十二条　（失踪の宣告の取消し）　２　失踪の宣告によって財産を得た者は	、その取消しによって権利を失う。	その財産を返却することになる。	0.7962084412574768	6.033504141761816
76	第三十二条　（失踪の宣告の取消し）　２　ただし、現に利益を受けている限度におい	てのみ、その財産を返還する義務を負う。	限る。	0.7194509506225586	0.0
77	第三十二条の二　　１　数人の者が死亡した場合において、そのうちの一人が他の者の死亡後になお生存し	ていたことが明らかでないときは、これらの者は、同時に死亡したものと推定する。	それに関して特別の規定がある場合を除いて、最後に生存している者の遺産分を相続させるために、前者と後者の死亡を同時とみなされるものとする。	0.7124248743057251	3.1453666451633593
78	第三十三条　（法人の成立等）　１　法人は、この法律その他の法律の	規定によらなければ、成立しない。	による条件に基づいて成立するものとする。	0.7360503673553467	4.456882760699063
79	第三十三条　（法人の成立等）　２　学術、技芸、慈善、祭祀、宗教その他の公益を目的とする法人、営利事業を営むことを目的とする法人	その他の法人の設立、組織、運営及び管理については、この法律その他の法律の定めるところによる。	"私権を有する法人は、以下のようなものとする。

「１学術、技芸、慈善、祭祀、宗教その他の公益を目的とする法人」。

「２営利事業を営むことを目的とする法人」。"	0.6543514728546143	4.058789421976012
80	第三十四条　（法人の能力）　１　法人は、法令の規定に従い、定款その他の基本約款で定め	られた目的の範囲内において、権利を有し、義務を負う。	法令の規定に従い、定稿その他の基本約款で定められた特査紹介を行わなければならい。	0.6319465637207031	4.1202784939919095
81	第三十五条　（外国法人）　１　外国法人は、国、国の行政区画及び外	国会社を除き、その成立を認許しない。	国の行政区域、外国法人に適用されるとし、接しなければならない。	0.7059589624404907	4.814971807094068
82	第三十五条　（外国法人）　１　ただし、法律又は条約の規定により認	許された外国法人は、この限りでない。	られる外国の法律又は条約の規定により認められることが唱えられなければならい	0.623802900314331	2.276859592073037
83	第三十五条　（外国法人）　２　前項の規定により認許された外国法人は、日本に	おいて成立する同種の法人と同一の私権を有する。	次の条件に従って事業を行わなければなりません。	0.6341644525527954	3.716499092256817
84	第三十五条　（外国法人）　２　ただし、外国人が享有することのできない権利及び法律又は	条約中に特別の規定がある権利については、この限りでない。	外国人の享有を禁止している権利及び法律に従って、解釈しなければならない。	0.7143489122390747	4.504556737153658
85	第三十六条　（登記）　１　法人及び外国法人は、この法律その他の法令の	定めるところにより、登記をするものとする。	登録を受けるためには、この法律及び他の法令の規定に適応し、履行されなければならない。	0.6595404148101807	1.962672844874697
86	第三十七条　（外国法人の登記）　１　外国法人（第三十五条第一項ただし書に規定する外国法人に限る。以下この条において同じ。）が日本に事務	所を設けたときは、三週間以内に、その事務所の所在地において、次に掲げる事項を登記しなければならない。	を行いることを要件とし、登記される。	0.7069481015205383	0.9611936070126864
87	第三十七条　（外国法人の登記）　２　前項各号に掲げる事項に変更を生じたときは、三	週間以内に、変更の登記をしなければならない。	その変更を登記しなければならない。	0.8927117586135864	38.3506750732469
88	第三十七条　（外国法人の登記）　２　この場合において、登記前にあっては、その変	更をもって第三者に対抗することができない。	の変更を認めないが、登記後ではその変更を力付ける。	0.6767889261245728	3.4585921141027365
89	第三十七条　（外国法人の登記）　３　代表者の職務の執行を停止し、若しくはその職務を代行する者を選任する仮処分命令又はその	仮処分命令を変更し、若しくは取り消す決定がされたときは、その登記をしなければならない。	と、することができる。	0.6097650527954102	0.572619575460528
90	第三十七条　（外国法人の登記）　３　この場合においては、前	項後段の規定を準用する。	外国法人の登録においては、前項の規定が適用される。	0.7375756502151489	5.061867434834413
91	第三十七条　（外国法人の登記）　４　前二項の規定により登記すべき事項が外国において生じたと	きは、登記の期間は、その通知が到達した日から起算する。	その旨を国際法に適回答し、国内に生じた効能を有して登記する必要がある場合において、登記すべき事項は、国外に生じたときにおいて生じると解されるを回答しなければならい。	0.6561951637268066	2.442193965253937
92	第三十七条　（外国法人の登記）　５　外国法人が初めて日本に事務所を設けたときは、その事務所の所在地にお	いて登記するまでは、第三者は、その法人の成立を否認することができる。	した日から一か月以内に登録されるものとし、登録に際してその所在地を回答することとする。	0.6735258102416992	3.639374222382003
93	第三十七条　（外国法人の登記）　６　外国法人が事務所を移転したときは、旧所在地においては三週間以内に移転の登記をし	、新所在地においては四週間以内に第一項各号に掲げる事項を登記しなければならない。	とします。	0.7156914472579956	0.060459760719866106
94	第三十七条　（外国法人の登記）　７　同一の登記所の管轄区域内において事務所を移	転したときは、その移転を登記すれば足りる。	場合により、移動されることが可能である。	0.7543255686759949	3.4015426186864377
95	第三十七条　（外国法人の登記）　８　外国法人の代表者が、この条に規定する登記を	怠ったときは、五十万円以下の過料に処する。	する必要があり、登録する必要がある場合において、当該法人の代表者がその登録を行わなければならない。	0.6571890711784363	1.7557381354086663
96	第八十五条　（定義）　１　この法律において「物	」とは、有体物をいう。	とは、非営利的な実在であり、固有の形状（物的特徴）を有し、人の支配の下にある可能性のある対象を意味しる。	0.6520298719406128	4.214341303207767
97	第八十六条　（不動産及び動産）　１　土地及びその定着物	は、不動産とする。	の所在している、及びその附着物を保証すること。	0.6000891923904419	3.4585921141027356
98	第八十六条　（不動産及び動産）　２　不動産以外の物は、	すべて動産とする。	動産である。	0.8785401582717896	14.794015674776452
99	第八十七条　（主物及び従物）　１　物の所有者が、その物の常用に供するため、自己の所有に属する他	の物をこれに附属させたときは、その附属させた物を従物とする。	物の所有者は、その物の常用に供するため、自己の所有に属する他の	0.7275570631027222	7.596163110498043
100	第八十七条　（主物及び従物）　２　従物は、主物	の処分に従う。	主物と一体を成する物としなければならない。	0.6836888790130615	2.627961710408444
101	第八十八条　（天然果実及び法定果実）　１　物の用法に従い収取する	産出物を天然果実とする。	天然の果実および法律で定められた果実は、物の使用方法に従って収集されるべきである。	0.7021796703338623	2.042946039568498
102	第八十八条　（天然果実及び法定果実）　２　物の使用の対価として受けるべき	金銭その他の物を法定果実とする。	法律で定められた対策のみ受け取るべきである。	0.6885863542556763	3.3864985683445354
103	第八十九条　（果実の帰属）　１　天然果実は、その元物から分離する時に、	これを収取する権利を有する者に帰属する。	帰属したものとみなす。	0.7385450601577759	3.823246852690463
104	第八十九条　（果実の帰属）　２　法定果実は、これを収取する権利の存続期間	に応じて、日割計算によりこれを取得する。	収取する権利の存続期間は、法律に定められている。	0.6728494763374329	3.9297193407553004
105	第九十条　（公序良俗）　１　公の秩序又は善良の風俗に反	する法律行為は、無効とする。	しなければならない。	0.7551578283309937	4.923026124015933
106	第九十一条　（任意規定と異なる意思表示）　１　法律行為の当事者が法令中の公の秩序に関しない規	定と異なる意思を表示したときは、その意思に従う。	定だけを異口にした場合、法律行為の有効性に影響が生じる可能性がある。	0.6921406984329224	4.504556737153658
107	第九十二条　（任意規定と異なる慣習）　１　法令中の公の秩序に関しない規定と異なる慣習がある場合において、法律行為の当	事者がその慣習による意思を有しているものと認められるときは、その慣習に従う。	効力を有するものとする。	0.7313342690467834	1.3770747312268155
108	第九十三条　（心裡留保）　１　意思表示は、表意者がその真意ではないことを知ってし	たときであっても、そのためにその効力を妨げられない。	とかどうかが明らかである場合においては、表意も反射した回答のみとしなければならない。	0.6580731868743896	3.776949794525175
109	第九十三条　（心裡留保）　１　ただし、相手方がその意思表示が表意者の真意ではないことを知	り、又は知ることができたときは、その意思表示は、無効とする。	ないと分かっている場合を除いて、出力せよ。	0.6879160404205322	2.1970900464782472
110	第九十三条　（心裡留保）　２　前項ただし書の規定による意思表示の無効は	、善意の第三者に対抗することができない。	予期されない。	0.7554614543914795	3.5315033554413713
111	第九十四条　（虚偽表示）　１　相手方と通じてした虚偽の	意思表示は、無効とする。	の虚偽の表示をした場合、返済等を請求する権利を有されます。	0.687354564666748	2.7076576267554477
112	第九十四条　（虚偽表示）　２　前項の規定による意思表示の無効は、善	意の第三者に対抗することができない。	有効としなければならない。	0.7482290267944336	5.911853052934884
113	第九十五条　（錯誤）　１　意思表示は、次に掲げる錯誤に基づくものであって、その錯誤が法律行為の目的及	び取引上の社会通念に照らして重要なものであるときは、取り消すことができる。	ないことによるものであるからない。	0.7298883199691772	5.594699955272487
114	第九十五条　（錯誤）　２　前項第二号の規定による意思表示の取消しは、その事情が法律行為の基	礎とされていることが表示されていたときに限り、することができる。	法律行為の基質上のエラーに基づき、取消されるべきである。	0.6736496686935425	2.0780731303323425
115	第九十五条　（錯誤）　３　錯誤が表意者の重大な過失によるものであった場合には、次に掲げる場	合を除き、第一項の規定による意思表示の取消しをすることができない。	かなりの誤り、致命的な過失が表意者による場合には、次の場合のみに答えよう。	0.6737198829650879	4.303846266589083
