	first	answer	prediction	bert	bleu
19	第十条　（後見開始の審判の取消し）　１　第七条に規定する原因が消滅したときは、家庭裁判所は、本人、配偶者、四親等内の親族、後見人（未成年後見人及び成年後見人をいう。以下同じ。	）、後見監督人（未成年後見監督人及び成年後見監督人をいう。以下同じ。）又は検察官の請求により、後見開始の審判を取り消さなければならない。	）、監護人、検察官又は家庭裁判所所在地の市町村長の請求により、その審判を取消す。	0.7870457172393799	11.185758012946133
20	第十一条　（保佐開始の審判）　１　精神上の障害により事理を弁識する能力が著しく不十分である者については、家庭裁判所は、本人、配偶者、四親等	内の親族、後見人、後見監督人、補助人、補助監督人又は検察官の請求により、保佐開始の審判をすることができる。	以内の親族、検察官又は当該住所地を管轄する市町村の長の請求により、保佐の開始を審判する。	0.8115431070327759	20.54539999236295
21	第十一条　（保佐開始の審判）　１　ただし、第七条に規定する原因があ	る者については、この限りでない。	る場合には、家庭裁判所は、当該成年者に保佐人を付け、保佐を開始することを審判しなければならない。	0.6455349922180176	4.176135637368425
22	第十二条　（被保佐人及び保佐人）　１　保佐開始の審判を受けた者は、被保	佐人とし、これに保佐人を付する。	佐人となる。	0.829481840133667	10.536767850900915
23	第十三条　（保佐人の同意を要する行為等）　１　被保佐人が次に掲げる行為をするには、	その保佐人の同意を得なければならない。	保佐人の同意を得なければならない。	0.9817280769348145	91.31007162822628
24	第十三条　（保佐人の同意を要する行為等）　１　ただし、第九条ただし書に規定する	行為については、この限りでない。	行為に対する保佐人の同意は、その行為の効力を生じさせる。	0.6953423619270325	6.839596061560946
25	第十三条　（保佐人の同意を要する行為等）　２　家庭裁判所は、第十一条本文に規定する者又は保佐人若しくは保佐監督人の請求により、被保佐人が前項各号に掲	げる行為以外の行為をする場合であってもその保佐人の同意を得なければならない旨の審判をすることができる。	げる行為をしたと認めるときは、その効力を認める旨の審判をすることができる。	0.8255271315574646	27.577383633745363
26	第十三条　（保佐人の同意を要する行為等）　２　ただし、第九条ただし書に規定する	行為については、この限りでない。	行為、事務及び訴訟は、この限りでない。	0.8227159380912781	53.3167536340577
27	第十三条　（保佐人の同意を要する行為等）　３　保佐人の同意を得なければならない行為について、保佐人が被保佐人の利益を害するおそれがないにもかかわらず	同意をしないときは、家庭裁判所は、被保佐人の請求により、保佐人の同意に代わる許可を与えることができる。	同意しないときは、家庭裁判所は、被保佐人又は利害関係人の請求により、その行為を認可することができる。	0.8754961490631104	58.99972992826039
28	第十三条　（保佐人の同意を要する行為等）　４　保佐人の同意を得なければならない行為であって、その同意又は	これに代わる許可を得ないでしたものは、取り消すことができる。	承認を得ないでした行為は、取り消すことができる。	0.9054821133613586	56.478244319608436
29	第十四条　（保佐開始の審判等の取消し）　１　第十一条本文に規定する原因が消滅したときは、家庭裁判所は、本人、配偶者、四親等内の親族、未成年後見人、	未成年後見監督人、保佐人、保佐監督人又は検察官の請求により、保佐開始の審判を取り消さなければならない。	検察官又は家庭裁判所監察官の職権で、または当該家庭裁判所の管轄区域を管轄する厚生労働大臣の請求により、保佐開始の審判を取消す。	0.7656617164611816	26.460304287475445
30	第十四条　（保佐開始の審判等の取消し）　２　家庭裁判所は、前項に規定する者の請求により、前条	第二項の審判の全部又は一部を取り消すことができる。	の審判又は選任が不適切なときには、これを取消しなければならない。	0.7404291033744812	5.908002399935303
31	第十五条　（補助開始の審判）　１　精神上の障害により事理を弁識する能力が不十分である者については、家庭裁判所は、本人、配偶者、四親等内の	親族、後見人、後見監督人、保佐人、保佐監督人又は検察官の請求により、補助開始の審判をすることができる。	親族、家庭裁判所検察官又は地方公共団体の長の請求により、保佐又は補助を開始することを審判しなければならない。	0.8134387731552124	17.121949783035493
32	第十五条　（補助開始の審判）　１　ただし、第七条又は第十一条本文に規定する	原因がある者については、この限りでない。	者が自己の意思でその職務を遂行できるに至ったときは、その者又は補助人は、家庭裁判所に補助の終了を請求することができる。	0.6230833530426025	2.5802625919834825
33	第十五条　（補助開始の審判）　２　本人以外の者の請求により補助開始の審判を	するには、本人の同意がなければならない。	した場合、本人には聴取する機会を与えなければならない。	0.7730828523635864	28.175950490399515
34	第十五条　（補助開始の審判）　３　補助開始の審判は、第十七条第一項の審判又は第八百七	十六条の九第一項の審判とともにしなければならない。	十四条の規定による審判をする場合には、その旨を記載しなければならない。	0.7731420993804932	23.60674082916472
35	第十六条　（被補助人及び補助人）　１　補助開始の審判を受けた者は、被補	助人とし、これに補助人を付する。	助人となる。	0.8355408906936646	10.536767850900915
36	第十七条　（補助人の同意を要する旨の審判等）　１　家庭裁判所は、第十五条第一項本文に規定する者又は補助人若しくは補助監督人の請求により、被補助	人が特定の法律行為をするにはその補助人の同意を得なければならない旨の審判をすることができる。	人の一部の法律行為については、補助人の同意を要する旨を審判することができる。	0.8733112812042236	30.17259536133514
37	第十七条　（補助人の同意を要する旨の審判等）　１　ただし、その審判によりその同意を得なければならないものとする	ことができる行為は、第十三条第一項に規定する行為の一部に限る。	場合には、その旨を記載しなければならない。	0.717961311340332	3.8142828560626616
38	第十七条　（補助人の同意を要する旨の審判等）　２　本人以外の者の請求により前項の審判をす	るには、本人の同意がなければならない。	る場合には、本人の同意を得なければならない。	0.8223757147789001	58.282339541526554
39	第十七条　（補助人の同意を要する旨の審判等）　３　補助人の同意を得なければならない行為について、補助人が被補助人の利益を害するおそれがないにもかかわらず	同意をしないときは、家庭裁判所は、被補助人の請求により、補助人の同意に代わる許可を与えることができる。	同意しないときは、家庭裁判所の審判により、その効力を発生することができる。	0.8566904067993164	31.33561611597672
40	第十七条　（補助人の同意を要する旨の審判等）　４　補助人の同意を得なければならない行為であって、その同意又は	これに代わる許可を得ないでしたものは、取り消すことができる。	承認、拒否又は取消の異議を申立てない旨の審判又は認定があるときは、その行為は、当該審判又は認定の因果として、第十六条の規定の影響を受けない。	0.6478727459907532	1.9597111522295017
41	第十八条　（補助開始の審判等の取消し）　１　第十五条第一項本文に規定する原因が消滅したときは、家庭裁判所は、本人、配偶者、四親等内の親族、未成年後見	人、未成年後見監督人、補助人、補助監督人又は検察官の請求により、補助開始の審判を取り消さなければならない。	人、成年被後見人、保佐人、補助人、勘定検査人、検察官又は地方公共団体の首長の請求により、その補助開始の審判を取消し、又は限定補助の制限事項又は効力を変更し、または終了しなければならない。	0.8047979474067688	25.284555637569827
42	第十八条　（補助開始の審判等の取消し）　２　家庭裁判所は、前項に規定する者の請求により、前条	第一項の審判の全部又は一部を取り消すことができる。	に規定する補助開始の審判を取消すこと可能とする。	0.763264536857605	6.191082705295718
43	第十八条　（補助開始の審判等の取消し）　３　前条第一項の審判及び第八百七十六条の九第一項の審判をすべて取り消す	場合には、家庭裁判所は、補助開始の審判を取り消さなければならない。	ことの許可を得た者は、その審判の取消しを求めることができる。	0.7675372362136841	5.055439984184194
44	第十九条　（審判相互の関係）　１　後見開始の審判をする場合において、本人が被保佐人又は被補助人であるときは、家庭	裁判所は、その本人に係る保佐開始又は補助開始の審判を取り消さなければならない。	裁判所は、その保佐人又は補助人の任を終わらせる決定をしなければならない。	0.8337829113006592	36.40610691645806
45	第十九条　（審判相互の関係）　２　前項の規定は、保佐開始の審判をする場合において本人が成年被後見人若しくは被補助人であるとき、又	は補助開始の審判をする場合において本人が成年被後見人若しくは被保佐人であるときについて準用する。	は、減損者保護開始の審判をする場合において本人が成年被後見人であるときに準用する。	0.9236525297164917	63.89349783307639
46	第二十条　（制限行為能力者の相手方の催告権）　１　制限行為能力者の相手方は、その制限行為能力者が行為能力者（行為能力の制限を受けない者をいう。以下同じ。）となった後、その者に対	し、一箇月以上の期間を定めて、その期間内にその取り消すことができる行為を追認するかどうかを確答すべき旨の催告をすることができる。	して、その制限行為の取り消し又は変更を催告することが出来る。	0.7897869348526001	3.290416526423008
47	第二十条　（制限行為能力者の相手方の催告権）　１　この場合において、その者がその期間内に確答を発	しないときは、その行為を追認したものとみなす。	しないときは、その意思表示は、撤回されたものとみなす。	0.8689406514167786	46.60608712358324
48	第二十条　（制限行為能力者の相手方の催告権）　２　制限行為能力者の相手方が、制限行為能力者が行為能力者とならない間に、その法定代理人、保佐人又は補助人に対し、その権限内の	行為について前項に規定する催告をした場合において、これらの者が同項の期間内に確答を発しないときも、同項後段と同様とする。	行為に対して同意を催告することはできない。	0.7821811437606812	1.0138347656486129
49	第二十条　（制限行為能力者の相手方の催告権）　３　特別の方式を要する行為については、前二項の期間内にその方式を具備	した旨の通知を発しないときは、その行為を取り消したものとみなす。	した催告をすることができる。	0.762386679649353	3.3403554861398574
50	第二十条　（制限行為能力者の相手方の催告権）　４　制限行為能力者の相手方は、被保佐人又は第十七条第一項の審判を受けた被補助人に対して	は、第一項の期間内にその保佐人又は補助人の追認を得るべき旨の催告をすることができる。	、要因を明示して、弁済を催告することができる。	0.7994359135627747	10.482937164530147
51	第二十条　（制限行為能力者の相手方の催告権）　４　この場合において、その被保佐人又は被補助人がその期間内にその追認	を得た旨の通知を発しないときは、その行為を取り消したものとみなす。	をしなければ、当該行為は、当該相手方の請求により、無効とすることができる。	0.7485597133636475	4.303846266589083
52	第二十一条　（制限行為能力者の詐術）　１　制限行為能力者が行為能力者であることを信じさせるため	詐術を用いたときは、その行為を取り消すことができない。	に詐術を用いたときは、そのうえで意思を表示した行為は、無効としない。	0.8101973533630371	32.59889346257788
53	第二十二条　（住所）　１　各人の生活の本拠を	その者の住所とする。	住所とする。	0.8777714967727661	47.23665527410149
54	第二十三条　（居所）　１　住所が知れない場合には	、居所を住所とみなす。	、業務を行う場所を居所としなければならない。	0.7621644735336304	4.246549372656572
55	第二十三条　（居所）　２　日本に住所を有しない者は、その者が日本人又は外国人のいずれ	であるかを問わず、日本における居所をその者の住所とみなす。	であろうとして、住所の所在を證明しなければ、日本を居所と見なす。	0.7738248109817505	5.431360807863856
56	第二十三条　（居所）　２　ただし、準拠法を定める法律に従いその者の	住所地法によるべき場合は、この限りでない。	居所を定めるときは、この限りでない。	0.8534966111183167	47.58015944333651
57	第二十四条　（仮住所）　１　ある行為について仮住所を選定したときは、そ	の行為に関しては、その仮住所を住所とみなす。	の行為の相手方に対し、あたるかの如く、その住所を他に規定した事には取り込まない。	0.730366587638855	5.320425345178229
58	第二十五条　（不在者の財産の管理）　１　従来の住所又は居所を去った者（以下「不在者」という。）がその財産の管理人（以下この節において単に「管理人」という。）を置	かなかったときは、家庭裁判所は、利害関係人又は検察官の請求により、その財産の管理について必要な処分を命ずることができる。	かずに半年を経過するときは、その相続人は、家庭裁判所に、その財産の管理人を選任することを申立てることができる。	0.8265730142593384	27.980200508708077
59	第二十五条　（不在者の財産の管理）　１　本人の不在中に管理人の権限が	消滅したときも、同様とする。	必要と認められるときは、家庭裁判所は、親族、配偶者その他の利害関係人又は検察官の請求により、適当と認める者にその管理を命ずる。	0.5768542289733887	1.2663302792223932
60	第二十五条　（不在者の財産の管理）　２　前項の規定による命令後、本人が管理人を置いたときは、家庭裁判所は、その管理	人、利害関係人又は検察官の請求により、その命令を取り消さなければならない。	人に対する命令を取り消さなければならない。	0.8906947374343872	24.10447793829011
61	第二十六条　（管理人の改任）　１　不在者が管理人を置いた場合において、その不在者の生死が明らかでないときは、家	庭裁判所は、利害関係人又は検察官の請求により、管理人を改任することができる。	庭は、当利害関係人の請求があった場合又は必要がある場合には、不在者の管理人を改任することができる。	0.8076912760734558	32.94009435412767
62	第二十七条　（管理人の職務）　１　前二条の規定により家庭裁判所が選任した管理人は、	その管理すべき財産の目録を作成しなければならない。	任命の理由の存続している期間中、被監督人の生活及び財産の管理に必要な所有行為を行う義務を負う。	0.7121925354003906	3.1568618107860202
63	第二十七条　（管理人の職務）　１　この場合において、その費用は、	不在者の財産の中から支弁する。	その財産から支弁しなければならない。	0.8936650156974792	9.980099403873663
64	第二十七条　（管理人の職務）　２　不在者の生死が明らかでない場合において、利害関係人又は検察官の請求があるときは	、家庭裁判所は、不在者が置いた管理人にも、前項の目録の作成を命ずることができる。	、家庭裁判所は、管理人を任命しなければならない。	0.8927425742149353	18.017105034954383
65	第二十七条　（管理人の職務）　３　前二項に定めるもののほか、家庭裁判所は、管理人に対し、不	在者の財産の保存に必要と認める処分を命ずることができる。	利適の指示を与えることができる。	0.8126475811004639	14.436497957551317
66	第二十八条　（管理人の権限）　１　管理人は、第百三条に規定する権限を超える行為を必要とすると	きは、家庭裁判所の許可を得て、その行為をすることができる。	きがえるときは、家庭裁判所の許可を得なければならない。	0.8339977264404297	41.01479464529937
67	第二十八条　（管理人の権限）　１　不在者の生死が明らかでない場合において、その管理人が不在	者が定めた権限を超える行為を必要とするときも、同様とする。	者の財産を保全するために必要な行為以外の行為をしようとするときは、家庭裁判所の許可を得なければならない。	0.7254077196121216	6.402274184732879
68	第二十九条　（管理人の担保提供及び報酬）　１　家庭裁判所は、管理人に財産の管理及び返還に	ついて相当の担保を立てさせることができる。	足分の担保をしてもらうとすることができる。	0.8140138387680054	26.58483576665878
69	第二十九条　（管理人の担保提供及び報酬）　２　家庭裁判所は、管理人と不在者との関係その他の事情により、不	在者の財産の中から、相当な報酬を管理人に与えることができる。	適当と認めるときは、その担保の提供を免ずることができる。また、この場合において、家庭裁判所は、管理人に対して報酬を支払わせることができる。	0.7407044172286987	9.265670695542415
70	第三十条　（失踪の宣告）　１　不在者の生死が七年間明らかでないときは、家庭裁判所は、	利害関係人の請求により、失踪の宣告をすることができる。	利害関係人の請求により、その失踪を宣告することができる。	0.9601011872291565	66.3767913214782
71	第三十条　（失踪の宣告）　２　戦地に臨んだ者、沈没した船舶の中に在った者その他死亡の原因となるべき危難に遭遇した者の生死が、それぞれ	、戦争が止んだ後、船舶が沈没した後又はその他の危難が去った後一年間明らかでないときも、前項と同様とする。	明らかでないときは、申立ての月日をもって、その死亡の時期が確定する。	0.7385839223861694	7.505124920112469
72	第三十一条　（失踪の宣告の効力）　１　前条第一項の規定により失踪の宣告を受けた者は同項の期間が満了した時に、同条第二	項の規定により失踪の宣告を受けた者はその危難が去った時に、死亡したものとみなす。	項の規定により死亡したものと推定される。	0.8642893433570862	20.03169350996324
73	第三十二条　（失踪の宣告の取消し）　１　失踪者が生存すること又は前条に規定する時と異なる時に死亡したことの証明があったときは	、家庭裁判所は、本人又は利害関係人の請求により、失踪の宣告を取り消さなければならない。	、本人その他の利害関係人は、失踪の宣告の取り消しを請求することができる。	0.8817734718322754	16.11673808571065
74	第三十二条　（失踪の宣告の取消し）　１　この場合において、その取消しは、失踪の宣告後その	取消し前に善意でした行為の効力に影響を及ぼさない。	人が存在していることの証明による他、法令の定める手続によりてしなければならない。	0.6814316511154175	3.632928877985223
75	第三十二条　（失踪の宣告の取消し）　２　失踪の宣告によって財産を得た者は	、その取消しによって権利を失う。	、取りかえの抵抗を許されない。	0.7559123635292053	5.61480827173619
76	第三十二条　（失踪の宣告の取消し）　２　ただし、現に利益を受けている限度におい	てのみ、その財産を返還する義務を負う。	ては、当該人又は其の法定代理人が請求することができない。	0.6997078657150269	2.8629993657668873
77	第三十二条の二　　１　数人の者が死亡した場合において、そのうちの一人が他の者の死亡後になお生存し	ていたことが明らかでないときは、これらの者は、同時に死亡したものと推定する。	ていたとして、その生死から、何の法律上の効果も生ずることはない。	0.709311842918396	7.284770673036709
78	第三十三条　（法人の成立等）　１　法人は、この法律その他の法律の	規定によらなければ、成立しない。	定めのとおりに成立する。	0.7442417740821838	5.630400552901077
79	第三十三条　（法人の成立等）　２　学術、技芸、慈善、祭祀、宗教その他の公益を目的とする法人、営利事業を営むことを目的とする法人	その他の法人の設立、組織、運営及び管理については、この法律その他の法律の定めるところによる。	及び政治活動を目的とする法人は、この法律の定めるところにより成立する。	0.7771949768066406	20.129673160039562
80	第三十四条　（法人の能力）　１　法人は、法令の規定に従い、定款その他の基本約款で定め	られた目的の範囲内において、権利を有し、義務を負う。	られた範囲内で、全ての権利義務を有する。	0.8733249306678772	8.27641305077321
81	第三十五条　（外国法人）　１　外国法人は、国、国の行政区画及び外	国会社を除き、その成立を認許しない。	国の特別法人であつて、我が国に於て主たる事務所を有する場合に限り、その法律力を有する。	0.6938125491142273	3.3868193354396166
82	第三十五条　（外国法人）　１　ただし、法律又は条約の規定により認	許された外国法人は、この限りでない。	められた場合においては、この限りではない。	0.7898921966552734	29.256127307315065
83	第三十五条　（外国法人）　２　前項の規定により認許された外国法人は、日本に	おいて成立する同種の法人と同一の私権を有する。	おいて、その認可により定められた事務の範囲内で、法人としての権能を有する。	0.7736316919326782	8.77491027594595
84	第三十五条　（外国法人）　２　ただし、外国人が享有することのできない権利及び法律又は	条約中に特別の規定がある権利については、この限りでない。	条約の規定により外国人が享有することのできない権利については、これを除く。	0.7705265283584595	24.613518407621527
85	第三十六条　（登記）　１　法人及び外国法人は、この法律その他の法令の	定めるところにより、登記をするものとする。	定める登記をしなければならない。	0.8375746607780457	8.125165710854512
86	第三十七条　（外国法人の登記）　１　外国法人（第三十五条第一項ただし書に規定する外国法人に限る。以下この条において同じ。）が日本に事務	所を設けたときは、三週間以内に、その事務所の所在地において、次に掲げる事項を登記しなければならない。	所を設けたときは、その登記をしなければならない。	0.8988694548606873	23.55095350053482
87	第三十七条　（外国法人の登記）　２　前項各号に掲げる事項に変更を生じたときは、三	週間以内に、変更の登記をしなければならない。	月以内に、変更登記をしなければならない。	0.9657565355300903	70.4805090506219
88	第三十七条　（外国法人の登記）　２　この場合において、登記前にあっては、その変	更をもって第三者に対抗することができない。	更等の内容及びその弁令書を提出しなければならない。	0.6608551144599915	5.816635421147515
89	第三十七条　（外国法人の登記）　３　代表者の職務の執行を停止し、若しくはその職務を代行する者を選任する仮処分命令又はその	仮処分命令を変更し、若しくは取り消す決定がされたときは、その登記をしなければならない。	他の法的效果が整理され得ることになつた場合には、そのことを登記しなければならない。	0.7665201425552368	25.567957494892184
90	第三十七条　（外国法人の登記）　３　この場合においては、前	項後段の規定を準用する。	二項の登記をしたことが、その存在の推定に足りる。	0.7144021987915039	3.2342452920962157
91	第三十七条　（外国法人の登記）　４　前二項の規定により登記すべき事項が外国において生じたと	きは、登記の期間は、その通知が到達した日から起算する。	きた時は、その事由が存在したことが確認された日以後三ヶ月以内に登記しなければならない。	0.7410381436347961	7.425868202031366
92	第三十七条　（外国法人の登記）　５　外国法人が初めて日本に事務所を設けたときは、その事務所の所在地にお	いて登記するまでは、第三者は、その法人の成立を否認することができる。	い法人台帳に登記しなければならない。	0.7544095516204834	1.780380834377348
93	第三十七条　（外国法人の登記）　６　外国法人が事務所を移転したときは、旧所在地においては三週間以内に移転の登記をし	、新所在地においては四週間以内に第一項各号に掲げる事項を登記しなければならない。	なければならない。新所在地においては、着任した日から三週間以内に所在地の登記をしなければならない。	0.8259777426719666	36.42604599432681
94	第三十七条　（外国法人の登記）　７　同一の登記所の管轄区域内において事務所を移	転したときは、その移転を登記すれば足りる。	転したときは、移転の日から２週間以内に、移転先の住所及び代表者を修改登記しなければならない。	0.7500243782997131	16.62946405375344
95	第三十七条　（外国法人の登記）　８　外国法人の代表者が、この条に規定する登記を	怠ったときは、五十万円以下の過料に処する。	しない時は、その事項の登記事項又は登記事項の変更を登記されない限り、いかなる手続においても、その代表権を主張できない。	0.6490414142608643	2.4371431437250504
96	第八十五条　（定義）　１　この法律において「物	」とは、有体物をいう。	」とは、唯物的に所有できる移動物又は不動物を言う。	0.7827880382537842	15.464260451973765
97	第八十六条　（不動産及び動産）　１　土地及びその定着物	は、不動産とする。	は不動産とする。	0.9638079404830933	67.31821382417488
98	第八十六条　（不動産及び動産）　２　不動産以外の物は、	すべて動産とする。	動産とする。	0.9336538314819336	77.88007830714052
99	第八十七条　（主物及び従物）　１　物の所有者が、その物の常用に供するため、自己の所有に属する他	の物をこれに附属させたときは、その附属させた物を従物とする。	の物をこれと一体にしたときは、その所有をこれに及ぼす。	0.8169825077056885	30.513869977905888
100	第八十七条　（主物及び従物）　２　従物は、主物	の処分に従う。	に従いて目的物とする。	0.7872774600982666	6.567274736060395
101	第八十八条　（天然果実及び法定果実）　１　物の用法に従い収取する	産出物を天然果実とする。	果実は、収取の時には、その物の所有者がこれを取得する。	0.7084648609161377	4.814971807094068
102	第八十八条　（天然果実及び法定果実）　２　物の使用の対価として受けるべき	金銭その他の物を法定果実とする。	利益は、法定果実である。	0.8164750337600708	8.400788786839632
103	第八十九条　（果実の帰属）　１　天然果実は、その元物から分離する時に、	これを収取する権利を有する者に帰属する。	それを所有する者のものとなる。	0.8141674995422363	4.85851417160653
104	第八十九条　（果実の帰属）　２　法定果実は、これを収取する権利の存続期間	に応じて、日割計算によりこれを取得する。	中に得られたものに対して、その権利者が帰属する。	0.7193360924720764	7.158561577277536
105	第九十条　（公序良俗）　１　公の秩序又は善良の風俗に反	する法律行為は、無効とする。	する行為は、法律効果を生じない。	0.829628586769104	18.575057999133595
106	第九十一条　（任意規定と異なる意思表示）　１　法律行為の当事者が法令中の公の秩序に関しない規	定と異なる意思を表示したときは、その意思に従う。	定に反して意思表示をしたときは、その意思表示は有力とする。	0.8194670677185059	34.6697783111003
107	第九十二条　（任意規定と異なる慣習）　１　法令中の公の秩序に関しない規定と異なる慣習がある場合において、法律行為の当	事者がその慣習による意思を有しているものと認められるときは、その慣習に従う。	事各方が、その慣習を知っていて信じよとしたと認められる場合、その法律行為は、その慣習に従う。	0.8244422674179077	26.009600942848696
108	第九十三条　（心裡留保）　１　意思表示は、表意者がその真意ではないことを知ってし	たときであっても、そのためにその効力を妨げられない。	た第三者には、効力を発生しない。	0.7871016263961792	7.387561680614721
109	第九十三条　（心裡留保）　１　ただし、相手方がその意思表示が表意者の真意ではないことを知	り、又は知ることができたときは、その意思表示は、無効とする。	っていたときは、この限りではない。	0.7643264532089233	11.08282954010985
110	第九十三条　（心裡留保）　２　前項ただし書の規定による意思表示の無効は	、善意の第三者に対抗することができない。	、相手方がその詐欺又は強迫を知っていたときは、その限りでない。	0.6873290538787842	4.108053662461269
111	第九十四条　（虚偽表示）　１　相手方と通じてした虚偽の	意思表示は、無効とする。	表示によつて、自己が直接した行為は、相手方の弁証なくしては取り消すことができない。	0.6846606731414795	3.300809119141885
112	第九十四条　（虚偽表示）　２　前項の規定による意思表示の無効は、善	意の第三者に対抗することができない。	良第三者の利益を害しない。	0.8166249990463257	15.228763726734105
113	第九十五条　（錯誤）　１　意思表示は、次に掲げる錯誤に基づくものであって、その錯誤が法律行為の目的及	び取引上の社会通念に照らして重要なものであるときは、取り消すことができる。	び相手方に認められたときには、その効力を欠く。	0.7554050087928772	4.424194664929739
114	第九十五条　（錯誤）　２　前項第二号の規定による意思表示の取消しは、その事情が法律行為の基	礎とされていることが表示されていたときに限り、することができる。	礎となる意思がないと認められる場合に限る。	0.7953720688819885	3.599714065959926
115	第九十五条　（錯誤）　３　錯誤が表意者の重大な過失によるものであった場合には、次に掲げる場	合を除き、第一項の規定による意思表示の取消しをすることができない。	合にを除いて、表意の效力は段落２の規定による錯誤の影響を受けない。	0.774689793586731	14.26496519060316
116	第九十五条　（錯誤）　４　第一項の規定による意思表示の取消しは、善意で	かつ過失がない第三者に対抗することができない。	あり信頼することができた当事者に対しては、効力を有する。	0.7376901507377625	16.61742929957894
117	第九十六条　（詐欺又は強迫）　１　詐欺又は強迫による意思表示	は、取り消すことができる。	は、取り消すことができる。	1.0000001192092896	100.00000000000004
118	第九十六条　（詐欺又は強迫）　２　相手方に対する意思表示について第三者が詐欺を行った場合においては、相手方がその	事実を知り、又は知ることができたときに限り、その意思表示を取り消すことができる。	事実を知った時から計算して１か月以内にしなければならない。	0.7364238500595093	3.9132106810901734
119	第九十六条　（詐欺又は強迫）　３　前二項の規定による詐欺による意思表示の取消しは、善	意でかつ過失がない第三者に対抗することができない。	良第三者の権利を害することはできない。	0.7969999313354492	14.775123361229445
120	第九十七条　（意思表示の効力発生時期等）　１　意思表示は、その通知が相手方に	到達した時からその効力を生ずる。	到着した時から効力を生じる。	0.9513356685638428	33.010083098515025
121	第九十七条　（意思表示の効力発生時期等）　２　相手方が正当な理由なく意思表示の通知が到達することを妨げたとき	は、その通知は、通常到達すべきであった時に到達したものとみなす。	は、到達したとみなす。	0.8970386981964111	6.826095093209217
122	第九十七条　（意思表示の効力発生時期等）　３　意思表示は、表意者が通知を発した後に死亡し、意思能力を喪失し、又は行	為能力の制限を受けたときであっても、そのためにその効力を妨げられない。	為能力を喪失した場合には、その効力を失わない。	0.8812273740768433	10.22724547884175
