	first	answer	prediction	bert	bleu
16	第十条　（刑の軽重）　１　主刑の軽重は、前条に	規定する順序による。	規定する取調べに基づき判明する被告人の犯した行為又は裁判官の認定する罪との性質・目的・手段・結果・動機・前歴・人格・犯行後の態度等その他の経状により定める。	0.5737581849098206	1.6992141917604604
17	第十条　（刑の軽重）　１　ただし、無期の禁錮と有期の懲役とでは禁錮を重い刑とし、有期の禁錮	の長期が有期の懲役の長期の二倍を超えるときも、禁錮を重い刑とする。	と有期の懲役とでは、禁錮を重い刑とする。	0.9034143090248108	33.45539121951151
18	第十条　（刑の軽重）　２　同種の刑は、長期の長いもの又は多額の多いものを重い刑とし、長期又は多	額が同じであるときは、短期の長いもの又は寡額の多いものを重い刑とする。	額の短いものを軽い刑とする。	0.8995610475540161	8.27799356994278
19	第十条　（刑の軽重）　３　二個以上の死刑又は長期若しくは多額及び短期若しくは寡額	が同じである同種の刑は、犯情によってその軽重を定める。	の罰を併科すべき場合には、重い方の刑を科す。	0.7139657735824585	7.014807025282333
20	第十一条　（死刑）　１　死刑は、刑事施設内にお	いて、絞首して執行する。	いて、絞首により執行する。	0.9557061195373535	43.167001068522545
21	第十一条　（死刑）　２　死刑の言渡しを受けた者は、その執	行に至るまで刑事施設に拘置する。	行まで、社会に対して有効な社会教育の影響を及ぼすことができるような状況に置かれなければならない。	0.660535991191864	1.9240848598265397
22	第十二条　（懲役）　１　懲役は、無期及び有期とし、有期懲	役は、一月以上二十年以下とする。	役は、三年以下の者、五年以下の者、七年以下の者、十年以下の者及び二十年以下の者とする。	0.7639315128326416	8.960217148915993
23	第十二条　（懲役）　２　懲役は、刑事施設に拘置し	て所定の作業を行わせる。	、勤労を命じなければならない。	0.7933183312416077	5.669791110976001
24	第十三条　（禁錮）　１　禁錮は、無期及び有期とし、有期禁	錮は、一月以上二十年以下とする。	錮は、三年以上をもってその刑とする。	0.8606314659118652	19.104081613647544
25	第十三条　（禁錮）　２　禁錮は、刑事施	設に拘置する。	設又は刑務所において執行する。	0.7503945827484131	8.913765521398126
26	第十四条　（有期の懲役及び禁錮の加減の限度）　１　死刑又は無期の懲役若しくは禁錮を減軽して有期の懲役又	は禁錮とする場合においては、その長期を三十年とする。	は禁錮を宣告する場合には、最低でも三月以上の刑を宣告しなければならない。	0.7713757753372192	8.77491027594595
27	第十四条　（有期の懲役及び禁錮の加減の限度）　２　有期の懲役又は禁錮を加重する場合においては三十年にまで上げること	ができ、これを減軽する場合においては一月未満に下げることができる。	ができる。	0.8194938898086548	0.0
28	第十五条　（罰金）　１　罰金は、一万	円以上とする。	円以上の金額を定め、その額を超えない範囲で、判決で選べる。	0.6235482096672058	4.480836160121357
29	第十五条　（罰金）　１　ただし、これを減軽する場合において	は、一万円未満に下げることができる。	は、十万円以下とする。	0.8710571527481079	10.216854986541973
30	第十六条　（拘留）　１　拘留は、一日以上三十日未満	とし、刑事施設に拘置する。	の期間とする。	0.6436238288879395	10.62372743739878
31	第十七条　（科料）　１　科料は、千円以上	一万円未満とする。	一千万円以下とする。	0.9138250350952148	30.739407647563215
32	第十八条　（労役場留置）　１　罰金を完納することができない者は、一日	以上二年以下の期間、労役場に留置する。	につき三千円の割合で計算してその額に相当する日数、労役場において留置される。	0.7320005297660828	10.754672770161264
33	第十八条　（労役場留置）　２　科料を完納することができない者は、一日	以上三十日以下の期間、労役場に留置する。	につき三千円の算定により、科料に相当する日数を労役場において留置する。	0.7756506204605103	11.07739246519549
34	第十八条　（労役場留置）　３　罰金を併科した場合又は罰金と科料とを併科した場合	における留置の期間は、三年を超えることができない。	には、その科料並びに科料と併せて科する罰金の額を合せた金額をもつて刑の金額とみる。	0.6459940671920776	3.5148478313698046
35	第十八条　（労役場留置）　３　科料を併科した場合における留置の期	間は、六十日を超えることができない。	間は、科料の額に応じ、司法省令で定めるところによる。	0.6736123561859131	8.59076483566362
36	第十八条　（労役場留置）　４　罰金又は科料の言渡しをするときは、その言渡しとともに、罰金又は科料を完納	することができない場合における留置の期間を定めて言い渡さなければならない。	することができない場合の労役場留置を定めた期間を定めなければならない。	0.8728443384170532	47.051591265423106
37	第十八条　（労役場留置）　５　罰金については裁判が確定した後三十日以内、科料については裁判が確定し	た後十日以内は、本人の承諾がなければ留置の執行をすることができない。	た後三日以内に支払わないときは、上記の通り労役場留置とする。	0.7531934976577759	6.642561135292097
38	第十八条　（労役場留置）　６　罰金又は科料の一部を納付した者についての留置の日数は、その残額を留置一日の割合に相当する	金額で除して得た日数（その日数に一日未満の端数を生じるときは、これを一日とする。）とする。	金額として計算して決定する。	0.7474173307418823	1.1692692001621916
39	第十九条　（没収）　１　次に掲げる物は、没	収することができる。	収する。	0.8687114119529724	0.0
40	第十九条　（没収）　２　没収は、犯人以外の者に属しない物	に限り、これをすることができる。	に対しても行うことができる。ただし、第三者に対する損害を防ぐため必要な措置を講ずる。	0.6162148714065552	10.401577613691954
41	第十九条　（没収）　２　ただし、犯人以外の者に属する物であっても、犯罪の後にその者が情	を知って取得したものであるときは、これを没収することができる。	報を得て取得した場合又は譲受けた場合には、第二項の規定を適用する。	0.7194033265113831	12.740810460323607
42	第十九条の二　（追徴）　１　前条第一項第三号又は第四号に掲げる物の全部又は一部を没収	することができないときは、その価額を追徴することができる。	することができないときは、おつりねたについて、追徴を命じる。	0.7861267328262329	39.69668512227078
43	第二十条　（没収の制限）　１　拘留又は科料のみに当たる罪については、特別の	規定がなければ、没収を科することができない。	規定がある場合を除き、没収はしない。	0.8077244758605957	11.217265776204941
44	第二十条　（没収の制限）　１　ただし、第十九条第一項第一号に掲げる	物の没収については、この限りでない。	場合には、当該財物を所有していた者又は保有していた者が無申告の状態であったにもかかわらず、当該財物は没収しない。	0.6632747650146484	3.101863029931011
45	第二十一条　（未決勾留日数の本刑算入）　１　未決勾留の日数は、その全部又は一	部を本刑に算入することができる。	部をもって刑に算入する。	0.8972477912902832	29.53872020786076
46	第二十二条　（期間の計算）　１　月又は年によって期間を定めた	ときは、暦に従って計算する。	場合には、その期間は期間の最終日の日没に終了する。	0.6683530807495117	6.839596061560946
47	第二十三条　（刑期の計算）　１　刑期は、裁判が確定	した日から起算する。	した日を含むて計算する。	0.8458786606788635	22.31618068926665
48	第二十三条　（刑期の計算）　２　拘禁されていない日数は、裁判が確定	した後であっても、刑期に算入しない。	した日を以て、その刑期に算入する。	0.8454141616821289	15.05770286076146
49	第二十四条　（受刑等の初日及び釈放）　１　受刑の初日は、時間にかかわ	らず、一日として計算する。	らず、受刑の開始としてカウントする。	0.7782379388809204	24.08856270485351
50	第二十四条　（受刑等の初日及び釈放）　１　時効期間の初日につ	いても、同様とする。	いては、刑事制裁が終わり又は実施可能となる時から数える。	0.586276650428772	5.401157445454033
51	第二十四条　（受刑等の初日及び釈放）　２　刑期が終了した場合における釈放	は、その終了の日の翌日に行う。	の日は、刑期の最終日とする。	0.7666332721710205	11.731175160263996
52	第二十五条　（刑の全部の執行猶予）　１　次に掲げる者が三年以下の懲役若しくは禁錮又は五十万円以下の罰金の言渡しを受けたときは、情状に	より、裁判が確定した日から一年以上五年以下の期間、その刑の全部の執行を猶予することができる。	より、刑を執行することが不適切であると認められる場合には、裁判所は、その言渡しについて、全部又は一部の執行を猶予する決定をして、その制度を猶予期間中に遵守するよう命じることができる。	0.7426878809928894	13.864088001366063
53	第二十五条　（刑の全部の執行猶予）　２　前に禁錮以上の刑に処せられたことがあってもその刑の全部の執行を猶予された者が一年以下	の懲役又は禁錮の言渡しを受け、情状に特に酌量すべきものがあるときも、前項と同様とする。	の禁錮以下の刑に処する場合には、前項と同様とする。	0.866875171661377	20.863131566667274
54	第二十五条　（刑の全部の執行猶予）　２　ただし、次条第一項の規定により保護観察に付せられ、そ	の期間内に更に罪を犯した者については、この限りでない。	の執行が猶予された者については、その保護観察の期間中は、刑のその部分については、その執行をすることができない。	0.7333396673202515	18.016802864276418
55	第二十五条の二　（刑の全部の執行猶予中の保護観察）　１　前条第一項の場合においては猶予の期間中保護観察に付することが	でき、同条第二項の場合においては猶予の期間中保護観察に付する。	できる。	0.7870348691940308	0.0
56	第二十五条の二　（刑の全部の執行猶予中の保護観察）　２　前項の規定により付せられた保護観察は、行政	官庁の処分によって仮に解除することができる。	処分として取り扱う。	0.7528591156005859	2.8157908010020885
57	第二十五条の二　（刑の全部の執行猶予中の保護観察）　３　前項の規定により保護観察を仮に解除されたときは、前条第二項ただし書及び第二十六条の二第二号の規	定の適用については、その処分を取り消されるまでの間は、保護観察に付せられなかったものとみなす。	定に関しては、解除された保護観察の残存期間を執行猶予が終わった日として判断する。	0.7536025047302246	7.50669587048804
58	第二十六条　（刑の全部の執行猶予の必要的取消し）　１　次に掲げる場合においては、刑の全部の執行	猶予の言渡しを取り消さなければならない。	猶予をする判決については、必要的に取り消される。	0.7834619283676147	3.716499092256817
59	第二十六条　（刑の全部の執行猶予の必要的取消し）　１　ただし、第三号の場合において、猶予の言渡しを受けた者が第二十五条第一項第	二号に掲げる者であるとき、又は次条第三号に該当するときは、この限りでない。	一号又は第二号に該当する行為をしたときは、この限りでない。	0.858516275882721	41.7289018360032
60	第二十六条の二　（刑の全部の執行猶予の裁量的取消し）　１　次に掲げる場合においては、刑の全部の執	行猶予の言渡しを取り消すことができる。	行猶予の裁量的取消しを命じることができる。	0.8754608631134033	31.702331385234313
61	第二十六条の三　（刑の全部の執行猶予の取消しの場合における他の刑の執行猶予の取消し）　１　前二条の規定により禁錮以上の刑の全部の執行猶予の言渡しを取り消したときは、執行	猶予中の他の禁錮以上の刑についても、その猶予の言渡しを取り消さなければならない。	猶予中の他の刑の執行猶予も、同時に取り消すことができる。	0.8520981669425964	18.771348433394667
62	第二十七条　（刑の全部の執行猶予の猶予期間経過の効果）　１　刑の全部の執行猶予の言渡しを取り消されることなくその	猶予の期間を経過したときは、刑の言渡しは、効力を失う。	猶予期間が経過した者は、その刑を受けない。	0.8400266170501709	11.20404848773823
63	第二十七条の二　（刑の一部の執行猶予）　１　次に掲げる者が三年以下の懲役又は禁錮の言渡しを受けた場合において、犯情の軽重及び犯人の境遇その他の情状を考慮して、再び犯罪をする	ことを防ぐために必要であり、かつ、相当であると認められるときは、一年以上五年以下の期間、その刑の一部の執行を猶予することができる。	おそれが少ないと認めた場合は、刑の一部を執行せず、その執行を猶予することができる。	0.8270322680473328	20.590135164846842
64	第二十七条の二　（刑の一部の執行猶予）　２　前項の規定によりその一部の執行を猶予された刑については、そのうち執行が猶予されなかった部分の期間を執行し	、当該部分の期間の執行を終わった日又はその執行を受けることがなくなった日から、その猶予の期間を起算する。	た後、何等の事件もなくその執行が猶予された部分の執行猶予期間を経過したときは、その部分の刑は執行されないものとする。	0.7713367938995361	4.92074322456114
65	第二十七条の二　（刑の一部の執行猶予）　３　前項の規定にかかわらず、その刑のうち執行が猶予されなかった部分の期間の執行を終わり、又はその執行を受けることがなくなった時において他に執行すべき懲役又	は禁錮があるときは、第一項の規定による猶予の期間は、その執行すべき懲役若しくは禁錮の執行を終わった日又はその執行を受けることがなくなった日から起算する。	は禁錮がないときは、短期間禁錮の執行を受けることがない場合又は刑務所に収監され、あるいはその他の場合に本実刑の期間が終了したときに執行猶予の決定をすることができる。	0.7880498170852661	17.996031902167022
66	第二十七条の三　（刑の一部の執行猶予中の保護観察）　１　前条第一項の場合においては、猶予の	期間中保護観察に付することができる。	期間中に、主任保護司、保護司又は保護観察官の監督を受けさせることができる。	0.7478896379470825	13.706146326959741
67	第二十七条の三　（刑の一部の執行猶予中の保護観察）　２　前項の規定により付せられた保護観察は、行政	官庁の処分によって仮に解除することができる。	機関の監督の下に行われる。	0.7634536027908325	3.600104948631532
68	第二十七条の三　（刑の一部の執行猶予中の保護観察）　３　前項の規定により保護観察を仮に解除されたときは、第二十七条の五第二号の規定の適用に	ついては、その処分を取り消されるまでの間は、保護観察に付せられなかったものとみなす。	ついて考慮した上で、本人、法官又は新たに選定された保護観察員の意见を聴き、当裁判官たらは審級に所属する刑事書記官又は裁判官選定保護観察員の意向を聴く。	0.6584420800209045	2.6077502266866435
69	第二十七条の四　（刑の一部の執行猶予の必要的取消し）　１　次に掲げる場合においては、刑の一部の執行	猶予の言渡しを取り消さなければならない。	猶予が必要であるとされた者が、始期においてその行為あるいは態度が当該刑の執行を猶予しないことが必要であると認められるとき。	0.6622076034545898	1.4104555382959003
70	第二十七条の四　（刑の一部の執行猶予の必要的取消し）　１　ただし、第三号の場合において、猶予の言渡しを受けた者が第二十	七条の二第一項第三号に掲げる者であるときは、この限りでない。	"七条の二第一号又は第二号に該く法令違反致姦行為をしたと札彙に研究されたときであつては、当刻（遺懈させず、怠格をする者以外）に周知させず、再社会的控除さえ源礎裡としどう以来する。

（ご質問の条文は刑法のものであり、民法のものではありません。また、誤りのある条文を提示されています。したがって、理想的な答えを提供することはできません。）"	0.5960848331451416	3.99933350439446
71	第二十七条の五　（刑の一部の執行猶予の裁量的取消し）　１　次に掲げる場合においては、刑の一部の執	行猶予の言渡しを取り消すことができる。	行猶予の裁判が確定した者がその執行猶予期間中に品行改善に努めるなど積極的に更生する努力をしたと認められるときは、裁判所は、検察官又は保護司の請求により、その執行猶予を取消すことができる。	0.657544732093811	5.658727539268289
72	第二十七条の六　（刑の一部の執行猶予の取消しの場合における他の刑の執行猶予の取消し）　１　前二条の規定により刑の一部の執行猶予の言渡しを取り消したときは、執行猶予中	の他の禁錮以上の刑についても、その猶予の言渡しを取り消さなければならない。	の刑の執行猶予も取り消される。	0.8348112106323242	2.7528805823809215
73	第二十七条の七　（刑の一部の執行猶予の猶予期間経過の効果）　１　刑の一部の執行猶予の言渡しを取り消されることなくその猶予の期間を経過したときは、そ	の懲役又は禁錮を執行が猶予されなかった部分の期間を刑期とする懲役又は禁錮に減軽する。	の刑の未執行の部分は、その執行を免れる。	0.7885994911193848	1.6993142715261111
74	第二十七条の七　（刑の一部の執行猶予の猶予期間経過の効果）　１　この場合においては、当該部分の期間の執行を終わった日又はその執行を	受けることがなくなった日において、刑の執行を受け終わったものとする。	しないでやめた日から五年を経過するとこれが消滅する。	0.6834845542907715	5.914171736486466
75	第二十八条　（仮釈放）　１　懲役又は禁錮に処せられた者に改悛の状があるときは、有期刑についてはその刑期の三分の一	を、無期刑については十年を経過した後、行政官庁の処分によって仮に釈放することができる。	以上を、無期刑については十年以上を経過した後、仮釈放とすることができる。	0.8973352909088135	55.697657899575425
76	第二十九条　（仮釈放の取消し等）　１　次に掲げる場合においては、仮釈	放の処分を取り消すことができる。	放の者に対して、原判決の刑の執行を命ずることができる。	0.7613903880119324	15.663840573309688
77	第二十九条　（仮釈放の取消し等）　２　刑の一部の執行猶予の言渡しを受け、その刑について仮釈放の処分を受けた場合において	、当該仮釈放中に当該執行猶予の言渡しを取り消されたときは、その処分は、効力を失う。	すでにその行為を終えている者に対してその前科をもとに刑を科し、またはその情状を重くするための手段としてはならない。	0.6858965158462524	1.725849167169606
78	第二十九条　（仮釈放の取消し等）　３　仮釈放の処分を取り消したとき、又は前項の規定により仮釈放の	処分が効力を失ったときは、釈放中の日数は、刑期に算入しない。	者を収容するときは、残期労務の期間は、当初の期間にうち残っている期間とする。	0.7681750059127808	7.831957705977147
79	第三十条　（仮出場）　１　拘留に処せられた者は、情状により、いつでも、行	政官庁の処分によって仮に出場を許すことができる。	政官署の許可を得て、仮出場することができる。	0.851113498210907	19.35302572338574
80	第三十条　（仮出場）　２　罰金又は科料を完納することができない	ため留置された者も、前項と同様とする。	者に対しては、仮出場とすることができる。	0.7704461216926575	7.141816289329644
81	第三十一条　（刑の時効）　１　刑（死刑を除く。）の言渡しを受けた者	は、時効によりその執行の免除を得る。	が、判決の確定から五年を経過するまでにその刑を執行することができなかったときは、その刑の執行は時効となる。	0.7446926832199097	3.0759934809350447
82	第三十二条　（時効の期間）　１　時効は、刑の言渡しが確定した後、次の期間	その執行を受けないことによって完成する。	"・死刑又は無期懲役の刑に対しては効力を失わない。
・懲役又は罰金の刑に対しては三十年。
・禁錮の刑に対しては二十年。
・拘留、懲役又は禁錮の刑の一部に対しては十年。
・財産刑に対しては五年。"	0.547365665435791	0.7719066742464611
83	第三十三条　（時効の停止）　１　時効は、法令により執行を猶予し、	又は停止した期間内は、進行しない。	又は現所在地を知れない者に対する執行ができない時には停止する。	0.7400754690170288	5.684653076227407
84	第三十三条　（時効の停止）　２　拘禁刑、罰金、拘留及び科料の時効は、刑の言渡しを受けた者	が国外にいる場合には、その国外にいる期間は、進行しない。	が刑を執行した時に止める。	0.7474859952926636	2.4126667358820972
85	第三十四条　（時効の中断）　１　懲役、禁錮及び拘留の時効は、刑の言渡しを受けた者	をその執行のために拘束することによって中断する。	が法的な理由により刑の執行が一時的に途切れていた場合でも、その刑の執行を再開すれば時効は中断するものとする。	0.6780096292495728	3.629279176553849
86	第三十四条　（時効の中断）　２　罰金、科料及び没収の時効は、執行	行為をすることによって中断する。	を委ねた日から一年にいたるまでは中断する。	0.6976247429847717	12.011055432195764
87	第三十四条の二　（刑の消滅）　１　禁錮以上の刑の執行を終わり又はその執行の免除を得た者が罰金以上の	刑に処せられないで十年を経過したときは、刑の言渡しは、効力を失う。	刑を宣告され、又は罰金以上の刑の執行を終わり又はその執行の免除を得た者が懲役若しくは禁錮以上の刑を宣告されたときは、前の刑は消滅する。	0.6950896382331848	6.733493544110149
88	第三十四条の二　（刑の消滅）　１　罰金以下の刑の執行を終わり又はその執行の免除を得た者が罰金	以上の刑に処せられないで五年を経過したときも、同様とする。	以下の刑の執行を受けることが確定したときは、前の罪による刑の効力が消滅する。	0.7386794686317444	8.30109546282258
89	第三十四条の二　（刑の消滅）　２　刑の免除の言渡しを受けた者が、その言渡しが確定した後、罰金以上の刑に	処せられないで二年を経過したときは、刑の免除の言渡しは、効力を失う。	処せられ言渡しを受けた場合には、その刑は消滅しない。	0.8186819553375244	5.639701581448298
90	第三十五条　（正当行為）　１　法令又は正当な業務に	よる行為は、罰しない。	従った行為又は公共の利害に対する直接の危険を排除するために必要な行為をした者は、その行為によって他人の権利を侵害したとしても、不法行為をしたことにはならない。	0.66530442237854	1.9768266516775845
91	第三十六条　（正当防衛）　１　急迫不正の侵害に対して、自己又は他人の権利を防	衛するため、やむを得ずにした行為は、罰しない。	衛するため必要な行為をなす人は、これを罪としない。	0.803447425365448	12.846189726767717
92	第三十六条　（正当防衛）　２　防衛の程度を超えた行為は、情状により、そ	の刑を減軽し、又は免除することができる。	の制裁を免れることができる。	0.8266689777374268	18.07288326053166
93	第三十七条　（緊急避難）　１　自己又は他人の生命、身体、自由又は財産に対する現在の危難を避けるため、やむを得ずにした	行為は、これによって生じた害が避けようとした害の程度を超えなかった場合に限り、罰しない。	行為によって損害を加えた者は、損害者の利益と危難の程度を勘案して、損害を補償する義務があることを容易にしてはならない。	0.7410572171211243	8.04872390414628
94	第三十七条　（緊急避難）　１　ただし、その程度を超えた行為は、情状により	、その刑を減軽し、又は免除することができる。	減賠されることがある。	0.7294145822525024	5.095335964988335
95	第三十七条　（緊急避難）　２　前項の規定は、業務上特別の義	務がある者には、適用しない。	務を有する者が利害関係人を救護するためにした場合に適用しない。	0.7408291101455688	13.520459769143477
96	第三十八条　（故意）　１　罪を犯す意思がない	行為は、罰しない。	ときは、その行為は、罪とはならない。	0.7920132279396057	14.458924666162856
97	第三十八条　（故意）　１　ただし、法律に特別の規定が	ある場合は、この限りでない。	ある場合を除き、罰するには故意を必要とする。	0.6562483906745911	7.141816289329644
98	第三十八条　（故意）　２　重い罪に当たるべき行為をしたのに、行為の時にその重い罪に当たることと	なる事実を知らなかった者は、その重い罪によって処断することはできない。	なる結果を予見していなかったときは、罪は軽い側に応じる。	0.799608051776886	6.296679785033804
99	第三十八条　（故意）　３　法律を知らなかったとしても、そのことによって	、罪を犯す意思がなかったとすることはできない。	故意を否認することはできない。	0.812107264995575	31.342758852754873
100	第三十八条　（故意）　３　ただし、情状により、その	刑を減軽することができる。	行為が罪と認識せざるを得ないと認められるものについては、故意とする。	0.6584603786468506	2.328734903585348
101	第三十九条　（心神喪失及び心神耗弱）　１　心神喪失者の行	為は、罰しない。	為には、その法律行為は無効とする。	0.7643945813179016	8.054496384843702
102	第三十九条　（心神喪失及び心神耗弱）　２　心神耗弱者の行為は	、その刑を減軽する。	、その耗弱の程度により無効とすることができる。	0.7365462779998779	6.754312828675707
103	第四十一条　（責任年齢）　１　十四歳に満たない者	の行為は、罰しない。	は、行為能力を有しない。	0.7788974046707153	16.515821590069027
104	第四十二条　（自首等）　１　罪を犯した者が捜査機関に発覚する前に自首	したときは、その刑を減軽することができる。	したとき、または捜査機関に発覚した後に自首した者が、具体的事実を示して他の罪を明らかにしたときは、その罪に対して減刑する。	0.7007926106452942	11.38130543686042
105	第四十二条　（自首等）　２　告訴がなければ公訴を提起することができない罪について、告訴をすることができる	者に対して自己の犯罪事実を告げ、その措置にゆだねたときも、前項と同様とする。	者が告訴をしないときは、被害者が告訴をすることができる。	0.7472069263458252	2.3104599284290486
106	第四十三条　（未遂減免）　１　犯罪の実行に着手してこれを遂げなかっ	た者は、その刑を減軽することができる。	た者は、減免される。	0.9106148481369019	19.566761078768412
107	第四十三条　（未遂減免）　１　ただし、自己の意思により犯罪を中止した	ときは、その刑を減軽し、又は免除する。	者又は未必した罪を謀らい続けた者には、刑法上の停止又は中止に適用する規定を適用する。	0.7083286643028259	4.464476787351278
108	第四十四条　（未遂罪）　１　未遂を罰する場合は	、各本条で定める。	、始まりの罪に称す。	0.7579246759414673	7.809849842300637
109	第四十五条　（併合罪）　１　確定裁判を経ていない二個	以上の罪を併合罪とする。	以上の罪を同時に犯したときは、その処罰については、これらの罪を一つにした上で、刑法の定めるところによる。	0.670967698097229	6.714082273626725
110	第四十五条　（併合罪）　１　ある罪について禁錮以上の刑に処する確定裁判があったときは、そ	の罪とその裁判が確定する前に犯した罪とに限り、併合罪とする。	の後に発見した同一の罪については、併合の判決をしなければならない。	0.7655447721481323	5.291907393644995
111	第四十六条　（併科の制限）　１　併合罪のうちの一個の罪について死刑	に処するときは、他の刑を科さない。	又は無期懲役を宣告したときは、他の罪について刑を科すことができない。	0.8096887469291687	18.556675930109115
112	第四十六条　（併科の制限）　１　ただし、没収は、	この限りでない。	その行為又は結果に対して罰金又は科料を科することができないときだけ、これを併科することができる。	0.5645917654037476	1.5301683686839007
113	第四十六条　（併科の制限）　２　併合罪のうちの一個の罪について無期の懲役	又は禁錮に処するときも、他の刑を科さない。	又は懲役に処する刑法が定められている場合には、他の罪について死刑又は無期の刑を宣告しない。	0.7816582918167114	9.718851584196946
114	第四十六条　（併科の制限）　２　ただし、罰金、科料及び	没収は、この限りでない。	没収もしくは裁判所の命令による作業については、これを併科することを妨げない。	0.7197102308273315	4.92467473444436
115	第四十七条　（有期の懲役及び禁錮の加重）　１　併合罪のうちの二個以上の罪について有期の懲役又は禁錮に処するときは、その	最も重い罪について定めた刑の長期にその二分の一を加えたものを長期とする。	刑は、重ねて考慮した最高刑を上限として定める。	0.7381856441497803	2.1080221084337962
116	第四十七条　（有期の懲役及び禁錮の加重）　１　ただし、それぞれの罪について定めた刑	の長期の合計を超えることはできない。	罰法の規定のところによると、その刑は、懲役又は禁錮であるべきものの一部を、罰金に代えることができる。	0.635628879070282	1.7577459356554812
117	第四十八条　（罰金の併科等）　１　罰金と他の刑と	は、併科する。	を併科した刑を課すべき事があるときは、罰金を課す刑には一歳以下の懲役又は拘禁を、罰金以外の刑には五十円以上五千円以下の罰金を併科することができる。	0.5883054733276367	2.1366487289112728
118	第四十八条　（罰金の併科等）　１　ただし、第四十六条第一項	の場合は、この限りでない。	の規定により禁錮又は拘留の刑に処する場合においては、その他の犯罪について罰金以下の刑に処せられるべきことが定められているときは、これを併科することができる。	0.5505335330963135	1.8337651269639847
119	第四十八条　（罰金の併科等）　２　併合罪のうちの二個以上の罪について罰金に処するときは、そ	れぞれの罪について定めた罰金の多額の合計以下で処断する。	れぞれの罪に規定する罰金の額を合計した額を罰金とすることができる。ただし、罰金をその額が１００万円を超えてはならない。	0.7489550113677979	14.008639177985055
120	第四十九条　（没収の付加）　１　併合罪のうちの重い罪について没収を科さない場合であっても、他の	罪について没収の事由があるときは、これを付加することができる。	罪について没収を科すことができる。	0.8517146706581116	26.624666746611076
121	第四十九条　（没収の付加）　２　二個以上の没収	は、併科する。	を宣告することができる。	0.7616230845451355	7.809849842300637
